input_address,cbsa_code,cbsa_name,cbsa_type,scrape_timestamp,service_name_group,lot_size,treatment_area,cost,discount,net_cost,total_cost
"426 AMANDA CIR, KNOXVILLE, TN 37922",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:25.478337,Disease Control,1072.8,1072.8,84.75,0.0,84.75,84.75
"426 AMANDA CIR, KNOXVILLE, TN 37922",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:25.478337,Mosquito Control,1072.8,1072.8,55.0,0.0,55.0,55.0
"426 AMANDA CIR, KNOXVILLE, TN 37922",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:25.478337,Aeration,1072.8,1072.8,149.55,0.0,149.55,149.55
"426 AMANDA CIR, KNOXVILLE, TN 37922",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:25.478337,Aeration and Overseeding,1072.8,1072.8,269.6,0.0,269.6,269.6
"426 AMANDA CIR, KNOXVILLE, TN 37922",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:25.478337,Grub Control,1072.8,1072.8,72.35,0.0,72.35,72.35
"426 AMANDA CIR, KNOXVILLE, TN 37922",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:25.478337,Soil Management,1072.8,1072.8,114.6,0.0,114.6,114.6
"2406 DRAKE ST, MARYVILLE, TN 37801",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:33.201939,Weed Control,5085.9,5085.9,78.0,0.0,78.0,78.0
"2406 DRAKE ST, MARYVILLE, TN 37801",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:33.201939,Fertilization,5085.9,5085.9,78.0,0.0,78.0,78.0
"2406 DRAKE ST, MARYVILLE, TN 37801",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:33.201939,Disease Control,5085.9,5085.9,104.5,0.0,104.5,104.5
"2406 DRAKE ST, MARYVILLE, TN 37801",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:33.201939,Mosquito Control,5085.9,5085.9,65.0,0.0,65.0,65.0
"2406 DRAKE ST, MARYVILLE, TN 37801",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:33.201939,Aeration,5085.9,5085.9,182.1,0.0,182.1,182.1
"2406 DRAKE ST, MARYVILLE, TN 37801",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:33.201939,Aeration and Overseeding,5085.9,5085.9,373.05,0.0,373.05,373.05
"2406 DRAKE ST, MARYVILLE, TN 37801",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:33.201939,Grub Control,5085.9,5085.9,108.55,0.0,108.55,108.55
"2406 DRAKE ST, MARYVILLE, TN 37801",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:32:33.201939,Soil Management,5085.9,5085.9,191.1,0.0,191.1,191.1
"1512 PAXTON DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:03.571611,Weed Control,6538.8,6538.8,84.0,0.0,84.0,84.0
"1512 PAXTON DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:03.571611,Fertilization,6538.8,6538.8,84.0,0.0,84.0,84.0
"1512 PAXTON DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:03.571611,Disease Control,6538.8,6538.8,112.95,0.0,112.95,112.95
"1512 PAXTON DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:03.571611,Mosquito Control,6538.8,6538.8,65.0,0.0,65.0,65.0
"1512 PAXTON DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:03.571611,Aeration,6538.8,6538.8,216.65,0.0,216.65,216.65
"1512 PAXTON DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:03.571611,Aeration and Overseeding,6538.8,6538.8,409.9,0.0,409.9,409.9
"1512 PAXTON DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:03.571611,Grub Control,6538.8,6538.8,121.35,0.0,121.35,121.35
"1512 PAXTON DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:03.571611,Soil Management,6538.8,6538.8,238.55,0.0,238.55,238.55
"502 S EVERETT HIGH RD, MARYVILLE, TN 37804",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:09.146206,Weed Control,7064.2,7064.2,93.0,0.0,93.0,93.0
"502 S EVERETT HIGH RD, MARYVILLE, TN 37804",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:09.146206,Fertilization,7064.2,7064.2,93.0,0.0,93.0,93.0
"502 S EVERETT HIGH RD, MARYVILLE, TN 37804",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:09.146206,Disease Control,7064.2,7064.2,120.05,0.0,120.05,120.05
"502 S EVERETT HIGH RD, MARYVILLE, TN 37804",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:09.146206,Mosquito Control,7064.2,7064.2,65.0,0.0,65.0,65.0
"502 S EVERETT HIGH RD, MARYVILLE, TN 37804",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:09.146206,Aeration,7064.2,7064.2,249.2,0.0,249.2,249.2
"502 S EVERETT HIGH RD, MARYVILLE, TN 37804",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:09.146206,Aeration and Overseeding,7064.2,7064.2,452.6,0.0,452.6,452.6
"502 S EVERETT HIGH RD, MARYVILLE, TN 37804",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:09.146206,Grub Control,7064.2,7064.2,131.9,0.0,131.9,131.9
"502 S EVERETT HIGH RD, MARYVILLE, TN 37804",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:09.146206,Soil Management,7064.2,7064.2,253.45,0.0,253.45,253.45
"1345 CAROWINDS CIR, MARYVILLE, TN 37803",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:33.710042,Weed Control,5623.0,5623.0,78.0,0.0,78.0,78.0
"1345 CAROWINDS CIR, MARYVILLE, TN 37803",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:33.710042,Fertilization,5623.0,5623.0,78.0,0.0,78.0,78.0
"1345 CAROWINDS CIR, MARYVILLE, TN 37803",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:33.710042,Disease Control,5623.0,5623.0,104.5,0.0,104.5,104.5
"1345 CAROWINDS CIR, MARYVILLE, TN 37803",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:33.710042,Mosquito Control,5623.0,5623.0,65.0,0.0,65.0,65.0
"1345 CAROWINDS CIR, MARYVILLE, TN 37803",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:33.710042,Aeration,5623.0,5623.0,200.4,0.0,200.4,200.4
"1345 CAROWINDS CIR, MARYVILLE, TN 37803",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:33.710042,Aeration and Overseeding,5623.0,5623.0,373.05,0.0,373.05,373.05
"1345 CAROWINDS CIR, MARYVILLE, TN 37803",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:33.710042,Grub Control,5623.0,5623.0,108.55,0.0,108.55,108.55
"1345 CAROWINDS CIR, MARYVILLE, TN 37803",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:33.710042,Soil Management,5623.0,5623.0,207.25,0.0,207.25,207.25
"5614 SCENIC RIDGE RD, KNOXVILLE, TN 37912",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:44.773654,Weed Control,7627.2,7627.2,93.0,0.0,93.0,93.0
"5614 SCENIC RIDGE RD, KNOXVILLE, TN 37912",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:44.773654,Fertilization,7627.2,7627.2,93.0,0.0,93.0,93.0
"5614 SCENIC RIDGE RD, KNOXVILLE, TN 37912",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:44.773654,Disease Control,7627.2,7627.2,120.05,0.0,120.05,120.05
"5614 SCENIC RIDGE RD, KNOXVILLE, TN 37912",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:44.773654,Mosquito Control,7627.2,7627.2,65.0,0.0,65.0,65.0
"5614 SCENIC RIDGE RD, KNOXVILLE, TN 37912",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:44.773654,Aeration,7627.2,7627.2,249.2,0.0,249.2,249.2
"5614 SCENIC RIDGE RD, KNOXVILLE, TN 37912",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:44.773654,Aeration and Overseeding,7627.2,7627.2,452.6,0.0,452.6,452.6
"5614 SCENIC RIDGE RD, KNOXVILLE, TN 37912",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:44.773654,Grub Control,7627.2,7627.2,134.2,0.0,134.2,134.2
"5614 SCENIC RIDGE RD, KNOXVILLE, TN 37912",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:33:44.773654,Soil Management,7627.2,7627.2,269.6,0.0,269.6,269.6
"1404 CREEKWOOD DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:09.851476,Weed Control,4570.4,4570.4,74.0,0.0,74.0,74.0
"1404 CREEKWOOD DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:09.851476,Fertilization,4570.4,4570.4,74.0,0.0,74.0,74.0
"1404 CREEKWOOD DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:09.851476,Disease Control,4570.4,4570.4,98.85,0.0,98.85,98.85
"1404 CREEKWOOD DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:09.851476,Mosquito Control,4570.4,4570.4,55.0,0.0,55.0,55.0
"1404 CREEKWOOD DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:09.851476,Aeration,4570.4,4570.4,182.1,0.0,182.1,182.1
"1404 CREEKWOOD DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:09.851476,Aeration and Overseeding,4570.4,4570.4,334.3,0.0,334.3,334.3
"1404 CREEKWOOD DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:09.851476,Grub Control,4570.4,4570.4,96.85,0.0,96.85,96.85
"1404 CREEKWOOD DR, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:09.851476,Soil Management,4570.4,4570.4,176.25,0.0,176.25,176.25
"4327 SKYLINE DR, KNOXVILLE, TN 37914",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:31.468432,Weed Control,10.0,10.0,63.0,0.0,63.0,63.0
"4327 SKYLINE DR, KNOXVILLE, TN 37914",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:31.468432,Fertilization,10.0,10.0,63.0,0.0,63.0,63.0
"4327 SKYLINE DR, KNOXVILLE, TN 37914",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:31.468432,Disease Control,10.0,10.0,80.5,0.0,80.5,80.5
"4327 SKYLINE DR, KNOXVILLE, TN 37914",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:31.468432,Mosquito Control,10.0,10.0,55.0,0.0,55.0,55.0
"4327 SKYLINE DR, KNOXVILLE, TN 37914",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:31.468432,Aeration,10.0,10.0,149.55,0.0,149.55,149.55
"4327 SKYLINE DR, KNOXVILLE, TN 37914",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:31.468432,Aeration and Overseeding,10.0,10.0,264.35,0.0,264.35,264.35
"4327 SKYLINE DR, KNOXVILLE, TN 37914",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:31.468432,Grub Control,10.0,10.0,71.2,0.0,71.2,71.2
"4327 SKYLINE DR, KNOXVILLE, TN 37914",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:34:31.468432,Soil Management,10.0,10.0,106.1,0.0,106.1,106.1
"4501 GREENDALE RD, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:36:03.324167,Weed Control,9469.8,9469.8,103.0,0.0,103.0,103.0
"4501 GREENDALE RD, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:36:03.324167,Fertilization,9469.8,9469.8,103.0,0.0,103.0,103.0
"4501 GREENDALE RD, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:36:03.324167,Disease Control,9469.8,9469.8,141.25,0.0,141.25,141.25
"4501 GREENDALE RD, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:36:03.324167,Mosquito Control,9469.8,9469.8,65.0,0.0,65.0,65.0
"4501 GREENDALE RD, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:36:03.324167,Aeration,9469.8,9469.8,299.55,0.0,299.55,299.55
"4501 GREENDALE RD, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:36:03.324167,Aeration and Overseeding,9469.8,9469.8,550.65,0.0,550.65,550.65
"4501 GREENDALE RD, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:36:03.324167,Grub Control,9469.8,9469.8,161.05,0.0,161.05,161.05
"4501 GREENDALE RD, KNOXVILLE, TN 37918",28940,"Knoxville, TN",Metropolitan,2026-03-18T15:36:03.324167,Soil Management,9469.8,9469.8,298.55,0.0,298.55,298.55
"876 WELLINGTON WAY, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:36:50.815841,Weed Control,8302.5,8302.5,91.0,0.0,91.0,91.0
"876 WELLINGTON WAY, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:36:50.815841,Fertilization,8302.5,8302.5,91.0,0.0,91.0,91.0
"876 WELLINGTON WAY, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:36:50.815841,Liming,8302.5,8302.5,91.0,0.0,91.0,91.0
"876 WELLINGTON WAY, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:36:50.815841,Disease Control,8302.5,8302.5,131.3,0.0,131.3,131.3
"876 WELLINGTON WAY, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:36:50.815841,Mosquito Control,8302.5,8302.5,79.0,0.0,79.0,79.0
"876 WELLINGTON WAY, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:36:50.815841,Aeration,8302.5,8302.5,267.05,0.0,267.05,267.05
"876 WELLINGTON WAY, COLLIERVILLE, TN 38017",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:36:50.815841,Soil Management,8302.5,8302.5,279.7,0.0,279.7,279.7
"3691 ARDMORE ST, MEMPHIS, TN 38127",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:05.388794,Weed Control,5304.0,5304.0,75.85,0.0,75.85,75.85
"3691 ARDMORE ST, MEMPHIS, TN 38127",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:05.388794,Fertilization,5304.0,5304.0,75.85,0.0,75.85,75.85
"3691 ARDMORE ST, MEMPHIS, TN 38127",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:05.388794,Liming,5304.0,5304.0,75.85,0.0,75.85,75.85
"3691 ARDMORE ST, MEMPHIS, TN 38127",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:05.388794,Disease Control,5304.0,5304.0,104.5,0.0,104.5,104.5
"3691 ARDMORE ST, MEMPHIS, TN 38127",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:05.388794,Mosquito Control,5304.0,5304.0,79.0,0.0,79.0,79.0
"3691 ARDMORE ST, MEMPHIS, TN 38127",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:05.388794,Aeration,5304.0,5304.0,182.1,0.0,182.1,182.1
"3691 ARDMORE ST, MEMPHIS, TN 38127",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:05.388794,Soil Management,5304.0,5304.0,191.1,0.0,191.1,191.1
"726 N AVALON ST, MEMPHIS, TN 38107",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:10.783130,Weed Control,4043.9,4043.9,72.35,0.0,72.35,72.35
"726 N AVALON ST, MEMPHIS, TN 38107",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:10.783130,Fertilization,4043.9,4043.9,72.35,0.0,72.35,72.35
"726 N AVALON ST, MEMPHIS, TN 38107",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:10.783130,Liming,4043.9,4043.9,72.35,0.0,72.35,72.35
"726 N AVALON ST, MEMPHIS, TN 38107",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:10.783130,Disease Control,4043.9,4043.9,98.85,0.0,98.85,98.85
"726 N AVALON ST, MEMPHIS, TN 38107",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:10.783130,Mosquito Control,4043.9,4043.9,79.0,0.0,79.0,79.0
"726 N AVALON ST, MEMPHIS, TN 38107",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:10.783130,Aeration,4043.9,4043.9,182.1,0.0,182.1,182.1
"726 N AVALON ST, MEMPHIS, TN 38107",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:10.783130,Soil Management,4043.9,4043.9,160.05,0.0,160.05,160.05
"1636 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:43.987172,Weed Control,2481.5,2481.5,66.5,0.0,66.5,66.5
"1636 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:43.987172,Fertilization,2481.5,2481.5,66.5,0.0,66.5,66.5
"1636 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:43.987172,Liming,2481.5,2481.5,66.5,0.0,66.5,66.5
"1636 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:43.987172,Disease Control,2481.5,2481.5,89.0,0.0,89.0,89.0
"1636 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:43.987172,Mosquito Control,2481.5,2481.5,79.0,0.0,79.0,79.0
"1636 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:43.987172,Aeration,2481.5,2481.5,149.55,0.0,149.55,149.55
"1636 GLENVIEW AVE, MEMPHIS, TN 38106",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:37:43.987172,Soil Management,2481.5,2481.5,123.0,0.0,123.0,123.0
"3515 ROCKWOOD AVE, MEMPHIS, TN 38122",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:02.276137,Weed Control,4043.9,4043.9,72.35,0.0,72.35,72.35
"3515 ROCKWOOD AVE, MEMPHIS, TN 38122",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:02.276137,Fertilization,4043.9,4043.9,72.35,0.0,72.35,72.35
"3515 ROCKWOOD AVE, MEMPHIS, TN 38122",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:02.276137,Liming,4043.9,4043.9,72.35,0.0,72.35,72.35
"3515 ROCKWOOD AVE, MEMPHIS, TN 38122",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:02.276137,Disease Control,4043.9,4043.9,98.85,0.0,98.85,98.85
"3515 ROCKWOOD AVE, MEMPHIS, TN 38122",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:02.276137,Mosquito Control,4043.9,4043.9,79.0,0.0,79.0,79.0
"3515 ROCKWOOD AVE, MEMPHIS, TN 38122",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:02.276137,Aeration,4043.9,4043.9,182.1,0.0,182.1,182.1
"3515 ROCKWOOD AVE, MEMPHIS, TN 38122",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:02.276137,Soil Management,4043.9,4043.9,160.05,0.0,160.05,160.05
"447 MCDERMITT RD, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:08.050310,Weed Control,4043.9,4043.9,72.35,0.0,72.35,72.35
"447 MCDERMITT RD, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:08.050310,Fertilization,4043.9,4043.9,72.35,0.0,72.35,72.35
"447 MCDERMITT RD, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:08.050310,Liming,4043.9,4043.9,72.35,0.0,72.35,72.35
"447 MCDERMITT RD, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:08.050310,Disease Control,4043.9,4043.9,98.85,0.0,98.85,98.85
"447 MCDERMITT RD, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:08.050310,Mosquito Control,4043.9,4043.9,79.0,0.0,79.0,79.0
"447 MCDERMITT RD, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:08.050310,Aeration,4043.9,4043.9,182.1,0.0,182.1,182.1
"447 MCDERMITT RD, MEMPHIS, TN 38120",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:08.050310,Soil Management,4043.9,4043.9,160.05,0.0,160.05,160.05
"8472 FARRAH LN, GERMANTOWN, TN 38139",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:13.577493,Weed Control,7652.4,7652.4,86.35,0.0,86.35,86.35
"8472 FARRAH LN, GERMANTOWN, TN 38139",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:13.577493,Fertilization,7652.4,7652.4,86.35,0.0,86.35,86.35
"8472 FARRAH LN, GERMANTOWN, TN 38139",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:13.577493,Liming,7652.4,7652.4,86.35,0.0,86.35,86.35
"8472 FARRAH LN, GERMANTOWN, TN 38139",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:13.577493,Disease Control,7652.4,7652.4,120.05,0.0,120.05,120.05
"8472 FARRAH LN, GERMANTOWN, TN 38139",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:13.577493,Mosquito Control,7652.4,7652.4,79.0,0.0,79.0,79.0
"8472 FARRAH LN, GERMANTOWN, TN 38139",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:13.577493,Aeration,7652.4,7652.4,249.2,0.0,249.2,249.2
"8472 FARRAH LN, GERMANTOWN, TN 38139",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:13.577493,Soil Management,7652.4,7652.4,269.6,0.0,269.6,269.6
"3353 WOLF SHADOW LN, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:19.105311,Weed Control,6936.0,6936.0,80.55,0.0,80.55,80.55
"3353 WOLF SHADOW LN, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:19.105311,Fertilization,6936.0,6936.0,80.55,0.0,80.55,80.55
"3353 WOLF SHADOW LN, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:19.105311,Liming,6936.0,6936.0,80.55,0.0,80.55,80.55
"3353 WOLF SHADOW LN, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:19.105311,Disease Control,6936.0,6936.0,112.95,0.0,112.95,112.95
"3353 WOLF SHADOW LN, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:19.105311,Mosquito Control,6936.0,6936.0,79.0,0.0,79.0,79.0
"3353 WOLF SHADOW LN, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:19.105311,Aeration,6936.0,6936.0,216.65,0.0,216.65,216.65
"3353 WOLF SHADOW LN, MEMPHIS, TN 38133",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:19.105311,Soil Management,6936.0,6936.0,238.55,0.0,238.55,238.55
"7761 SHADOWLAND DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:35.082169,Weed Control,1414.5,1414.5,63.0,0.0,63.0,63.0
"7761 SHADOWLAND DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:35.082169,Fertilization,1414.5,1414.5,63.0,0.0,63.0,63.0
"7761 SHADOWLAND DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:35.082169,Liming,1414.5,1414.5,63.0,0.0,63.0,63.0
"7761 SHADOWLAND DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:35.082169,Disease Control,1414.5,1414.5,84.75,0.0,84.75,84.75
"7761 SHADOWLAND DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:35.082169,Mosquito Control,1414.5,1414.5,79.0,0.0,79.0,79.0
"7761 SHADOWLAND DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:35.082169,Aeration,1414.5,1414.5,149.55,0.0,149.55,149.55
"7761 SHADOWLAND DR, MEMPHIS, TN 38125",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:38:35.082169,Soil Management,1414.5,1414.5,114.6,0.0,114.6,114.6
"6818 MIKAYLA LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:39:01.806685,Weed Control,1414.5,1414.5,63.0,0.0,63.0,63.0
"6818 MIKAYLA LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:39:01.806685,Fertilization,1414.5,1414.5,63.0,0.0,63.0,63.0
"6818 MIKAYLA LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:39:01.806685,Liming,1414.5,1414.5,63.0,0.0,63.0,63.0
"6818 MIKAYLA LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:39:01.806685,Disease Control,1414.5,1414.5,84.75,0.0,84.75,84.75
"6818 MIKAYLA LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:39:01.806685,Mosquito Control,1414.5,1414.5,79.0,0.0,79.0,79.0
"6818 MIKAYLA LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:39:01.806685,Aeration,1414.5,1414.5,149.55,0.0,149.55,149.55
"6818 MIKAYLA LN, CORDOVA, TN 38018",32820,"Memphis, TN-MS-AR",Metropolitan,2026-03-18T15:39:01.806685,Soil Management,1414.5,1414.5,114.6,0.0,114.6,114.6
